Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"verifyElementClickable(findTestObject(""Object Repository/9. Homepage of CURA/Page_CURA Healthcare Service/i_infokatalon.com_fa fa-twitter fa-fw fa-3x""))",Chrome 126.0.0.0,,,02-07-2024 13:58:29,02-07-2024 13:58:30,0.367s,PASSED
"verifyElementClickable(findTestObject(""Object Repository/9. Homepage of CURA/Page_CURA Healthcare Service/i_infokatalon.com_fa fa-dribbble fa-fw fa-3x""))",Chrome 126.0.0.0,,,02-07-2024 13:58:30,02-07-2024 13:58:30,0.370s,PASSED
"verifyElementText(findTestObject(""Object Repository/9. Homepage of CURA/Page_CURA Healthcare Service/p_Copyright  CURA Healthcare Service 2024""), ""Copyright © CURA Healthcare Service 2024"")",Chrome 126.0.0.0,,,02-07-2024 13:58:30,02-07-2024 13:58:30,0.354s,PASSED
"verifyElementClickable(findTestObject(""Object Repository/9. Homepage of CURA/Page_CURA Healthcare Service/a_Make Appointment""))",Chrome 126.0.0.0,,,02-07-2024 13:58:30,02-07-2024 13:58:31,0.377s,PASSED
closeBrowser(),Chrome 126.0.0.0,,,02-07-2024 13:58:31,02-07-2024 13:58:31,0.310s,PASSED
,,,,,,,
Test Cases/TC09 - CURA menu check,Chrome 126.0.0.0,,,02-07-2024 13:58:31,02-07-2024 13:58:49,18.300s,PASSED
"openBrowser("""")",Chrome 126.0.0.0,,,02-07-2024 13:58:31,02-07-2024 13:58:32,0.833s,PASSED
"navigateToUrl(""https://katalon-demo-cura.herokuapp.com/"")",Chrome 126.0.0.0,,,02-07-2024 13:58:32,02-07-2024 13:58:35,2.844s,PASSED
"verifyElementClickable(findTestObject(""6. CURA menu/Page_CURA Healthcare Service/a_CURA Healthcare_menu-toggle""))",Chrome 126.0.0.0,,,02-07-2024 13:58:35,02-07-2024 13:58:35,0.385s,PASSED
"click(findTestObject(""Object Repository/6. CURA menu/Page_CURA Healthcare Service/a_CURA Healthcare_menu-toggle""))",Chrome 126.0.0.0,,,02-07-2024 13:58:35,02-07-2024 13:58:36,0.365s,PASSED
"click(findTestObject(""Object Repository/6. CURA menu/Page_CURA Healthcare Service/a_Home""))",Chrome 126.0.0.0,,,02-07-2024 13:58:36,02-07-2024 13:58:36,0.751s,PASSED
"verifyElementText(findTestObject(""Object Repository/6. CURA menu/Page_CURA Healthcare Service/h1_CURA Healthcare Service""), ""CURA Healthcare Service"")",Chrome 126.0.0.0,,,02-07-2024 13:58:36,02-07-2024 13:58:37,0.468s,PASSED
"verifyElementClickable(findTestObject(""6. CURA menu/Page_CURA Healthcare Service/i_CURA Healthcare_fa fa-bars""))",Chrome 126.0.0.0,,,02-07-2024 13:58:37,02-07-2024 13:58:37,0.334s,PASSED
"click(findTestObject(""Object Repository/6. CURA menu/Page_CURA Healthcare Service/i_CURA Healthcare_fa fa-bars""))",Chrome 126.0.0.0,,,02-07-2024 13:58:37,02-07-2024 13:58:38,0.333s,PASSED
"click(findTestObject(""Object Repository/6. CURA menu/Page_CURA Healthcare Service/a_Login""))",Chrome 126.0.0.0,,,02-07-2024 13:58:38,02-07-2024 13:58:38,0.827s,PASSED
"verifyElementText(findTestObject(""Object Repository/6. CURA menu/Page_CURA Healthcare Service/h2_Login""), ""Login"")",Chrome 126.0.0.0,,,02-07-2024 13:58:38,02-07-2024 13:58:39,0.428s,PASSED
"setText(findTestObject(""Object Repository/6. CURA menu/Page_CURA Healthcare Service/input_Username_username""), ""John Doe"")",Chrome 126.0.0.0,,,02-07-2024 13:58:39,02-07-2024 13:58:40,0.749s,PASSED
"setEncryptedText(findTestObject(""Object Repository/6. CURA menu/Page_CURA Healthcare Service/input_Password_password""), ""g3/DOGG74jC3Flrr3yH+3D/yKbOqqUNM"")",Chrome 126.0.0.0,,,02-07-2024 13:58:40,02-07-2024 13:58:40,0.451s,PASSED
"click(findTestObject(""Object Repository/6. CURA menu/Page_CURA Healthcare Service/button_Login""))",Chrome 126.0.0.0,,,02-07-2024 13:58:40,02-07-2024 13:58:41,1.110s,PASSED
"click(findTestObject(""Object Repository/6. CURA menu/Page_CURA Healthcare Service/a_CURA Healthcare_menu-toggle""))",Chrome 126.0.0.0,,,02-07-2024 13:58:41,02-07-2024 13:58:41,0.404s,PASSED
"click(findTestObject(""Object Repository/6. CURA menu/Page_CURA Healthcare Service/a_Home""))",Chrome 126.0.0.0,,,02-07-2024 13:58:42,02-07-2024 13:58:42,0.657s,PASSED
"verifyElementText(findTestObject(""Object Repository/6. CURA menu/Page_CURA Healthcare Service/h1_CURA Healthcare Service""), ""CURA Healthcare Service"")",Chrome 126.0.0.0,,,02-07-2024 13:58:42,02-07-2024 13:58:42,0.309s,PASSED
"click(findTestObject(""Object Repository/6. CURA menu/Page_CURA Healthcare Service/a_CURA Healthcare_menu-toggle""))",Chrome 126.0.0.0,,,02-07-2024 13:58:42,02-07-2024 13:58:43,0.300s,PASSED
"click(findTestObject(""Object Repository/6. CURA menu/Page_CURA Healthcare Service/a_History""))",Chrome 126.0.0.0,,,02-07-2024 13:58:43,02-07-2024 13:58:43,0.641s,PASSED
"verifyElementText(findTestObject(""Object Repository/6. CURA menu/Page_CURA Healthcare Service/h2_History""), ""History"")",Chrome 126.0.0.0,,,02-07-2024 13:58:43,02-07-2024 13:58:44,0.477s,PASSED
"click(findTestObject(""Object Repository/6. CURA menu/Page_CURA Healthcare Service/a_CURA Healthcare_menu-toggle""))",Chrome 126.0.0.0,,,02-07-2024 13:58:44,02-07-2024 13:58:44,0.326s,PASSED
"click(findTestObject(""Object Repository/6. CURA menu/Page_CURA Healthcare Service/a_Profile""))",Chrome 126.0.0.0,,,02-07-2024 13:58:44,02-07-2024 13:58:46,2.118s,PASSED
"verifyElementText(findTestObject(""Object Repository/6. CURA menu/Page_CURA Healthcare Service/h2_Profile""), ""Profile"")",Chrome 126.0.0.0,,,02-07-2024 13:58:46,02-07-2024 13:58:47,0.462s,PASSED
"click(findTestObject(""Object Repository/6. CURA menu/Page_CURA Healthcare Service/i_CURA Healthcare_fa fa-bars""))",Chrome 126.0.0.0,,,02-07-2024 13:58:47,02-07-2024 13:58:47,0.360s,PASSED
"click(findTestObject(""Object Repository/6. CURA menu/Page_CURA Healthcare Service/a_Logout""))",Chrome 126.0.0.0,,,02-07-2024 13:58:47,02-07-2024 13:58:48,1.136s,PASSED
"verifyElementText(findTestObject(""Object Repository/6. CURA menu/Page_CURA Healthcare Service/h1_CURA Healthcare Service""), ""CURA Healthcare Service"")",Chrome 126.0.0.0,,,02-07-2024 13:58:48,02-07-2024 13:58:49,0.361s,PASSED
closeBrowser(),Chrome 126.0.0.0,,,02-07-2024 13:58:49,02-07-2024 13:58:49,0.711s,PASSED
