Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"selectOptionByValue(findTestObject(""Object Repository/Appointment Hongkong/Page_CURA Healthcare Service/select_Tokyo CURA Healthcare Center        _5b4107""), ""Seoul CURA Healthcare Center"", true)",Chrome 126.0.0.0,,,27-06-2024 14:52:20,27-06-2024 14:52:21,1.194s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/Appointment Hongkong/Page_CURA Healthcare Service/select_Tokyo CURA Healthcare Center        _5b4107""), ""Hongkong CURA Healthcare Center"", true)",Chrome 126.0.0.0,,,27-06-2024 14:52:21,27-06-2024 14:52:23,1.132s,PASSED
"click(findTestObject(""Object Repository/Appointment Hongkong/Page_CURA Healthcare Service/input_Apply for hospital readmission_hospit_63901f""))",Chrome 126.0.0.0,,,27-06-2024 14:52:23,27-06-2024 14:52:23,0.317s,PASSED
"click(findTestObject(""Object Repository/Appointment Hongkong/Page_CURA Healthcare Service/input_None_programs""))",Chrome 126.0.0.0,,,27-06-2024 14:52:23,27-06-2024 14:52:23,0.316s,PASSED
"click(findTestObject(""Object Repository/Appointment Hongkong/Page_CURA Healthcare Service/input_Medicare_programs""))",Chrome 126.0.0.0,,,27-06-2024 14:52:23,27-06-2024 14:52:23,0.330s,PASSED
"click(findTestObject(""Object Repository/Appointment Hongkong/Page_CURA Healthcare Service/span_Visit Date (Required)_glyphicon glyphi_cada34""))",Chrome 126.0.0.0,,,27-06-2024 14:52:23,27-06-2024 14:52:24,0.330s,PASSED
"click(findTestObject(""Object Repository/Appointment Hongkong/Page_CURA Healthcare Service/td_1""))",Chrome 126.0.0.0,,,27-06-2024 14:52:24,27-06-2024 14:52:24,0.607s,PASSED
"click(findTestObject(""Object Repository/Appointment Hongkong/Page_CURA Healthcare Service/input_Visit Date (Required)_visit_date""))",Chrome 126.0.0.0,,,27-06-2024 14:52:24,27-06-2024 14:52:25,0.497s,PASSED
"setText(findTestObject(""Object Repository/Appointment Hongkong/Page_CURA Healthcare Service/textarea_Comment_comment""), ""Lets meet at 8 PM"")",Chrome 126.0.0.0,,,27-06-2024 14:52:25,27-06-2024 14:52:26,1.039s,PASSED
"click(findTestObject(""Object Repository/Appointment Hongkong/Page_CURA Healthcare Service/button_Book Appointment""))",Chrome 126.0.0.0,,,27-06-2024 14:52:26,27-06-2024 14:52:27,0.638s,PASSED
"click(findTestObject(""Object Repository/Appointment Hongkong/Page_CURA Healthcare Service/h2_Appointment Confirmation""))",Chrome 126.0.0.0,,,27-06-2024 14:52:27,27-06-2024 14:52:27,0.348s,PASSED
"click(findTestObject(""Object Repository/Appointment Hongkong/Page_CURA Healthcare Service/p_Please be informed that your appointment _11813a""))",Chrome 126.0.0.0,,,27-06-2024 14:52:27,27-06-2024 14:52:27,0.364s,PASSED
"click(findTestObject(""Object Repository/Appointment Hongkong/Page_CURA Healthcare Service/p_Hongkong CURA Healthcare Center""))",Chrome 126.0.0.0,,,27-06-2024 14:52:27,27-06-2024 14:52:28,0.318s,PASSED
"click(findTestObject(""Object Repository/Appointment Hongkong/Page_CURA Healthcare Service/p_Yes""))",Chrome 126.0.0.0,,,27-06-2024 14:52:28,27-06-2024 14:52:28,0.345s,PASSED
"click(findTestObject(""Object Repository/Appointment Hongkong/Page_CURA Healthcare Service/p_Medicare""))",Chrome 126.0.0.0,,,27-06-2024 14:52:28,27-06-2024 14:52:28,0.367s,PASSED
"click(findTestObject(""Object Repository/Appointment Hongkong/Page_CURA Healthcare Service/p_01072024""))",Chrome 126.0.0.0,,,27-06-2024 14:52:28,27-06-2024 14:52:29,0.368s,PASSED
"click(findTestObject(""Object Repository/Appointment Hongkong/Page_CURA Healthcare Service/p_Lets meet at 8 PM""))",Chrome 126.0.0.0,,,27-06-2024 14:52:29,27-06-2024 14:52:29,0.333s,PASSED
"click(findTestObject(""Object Repository/Appointment Hongkong/Page_CURA Healthcare Service/a_Go to Homepage""))",Chrome 126.0.0.0,,,27-06-2024 14:52:29,27-06-2024 14:52:30,0.856s,PASSED
"click(findTestObject(""Object Repository/Appointment Hongkong/Page_CURA Healthcare Service/h1_CURA Healthcare Service""))",Chrome 126.0.0.0,,,27-06-2024 14:52:30,27-06-2024 14:52:30,0.342s,PASSED
closeBrowser(),Chrome 126.0.0.0,,,27-06-2024 14:52:30,27-06-2024 14:52:31,0.458s,PASSED
,,,,,,,
Test Cases/TC07 - History menu check,Chrome 126.0.0.0,,,27-06-2024 14:52:31,27-06-2024 14:52:48,17.240s,PASSED
"openBrowser("""")",Chrome 126.0.0.0,,,27-06-2024 14:52:31,27-06-2024 14:52:32,0.838s,PASSED
"navigateToUrl(""https://katalon-demo-cura.herokuapp.com/"")",Chrome 126.0.0.0,,,27-06-2024 14:52:32,27-06-2024 14:52:35,2.904s,PASSED
"click(findTestObject(""Object Repository/History check/Page_CURA Healthcare Service/a_Make Appointment""))",Chrome 126.0.0.0,,,27-06-2024 14:52:35,27-06-2024 14:52:35,0.830s,PASSED
"setText(findTestObject(""Object Repository/History check/Page_CURA Healthcare Service/input_Username_username""), ""John Doe"")",Chrome 126.0.0.0,,,27-06-2024 14:52:35,27-06-2024 14:52:36,0.999s,PASSED
"setEncryptedText(findTestObject(""Object Repository/History check/Page_CURA Healthcare Service/input_Password_password""), ""g3/DOGG74jC3Flrr3yH+3D/yKbOqqUNM"")",Chrome 126.0.0.0,,,27-06-2024 14:52:36,27-06-2024 14:52:37,0.529s,PASSED
"click(findTestObject(""Object Repository/History check/Page_CURA Healthcare Service/button_Login""))",Chrome 126.0.0.0,,,27-06-2024 14:52:37,27-06-2024 14:52:38,0.966s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/History check/Page_CURA Healthcare Service/select_Tokyo CURA Healthcare Center        _5b4107""), ""Hongkong CURA Healthcare Center"", true)",Chrome 126.0.0.0,,,27-06-2024 14:52:38,27-06-2024 14:52:39,1.308s,PASSED
"click(findTestObject(""Object Repository/History check/Page_CURA Healthcare Service/input_Apply for hospital readmission_hospit_63901f""))",Chrome 126.0.0.0,,,27-06-2024 14:52:39,27-06-2024 14:52:40,0.423s,PASSED
"click(findTestObject(""Object Repository/History check/Page_CURA Healthcare Service/span_Visit Date (Required)_glyphicon glyphi_cada34""))",Chrome 126.0.0.0,,,27-06-2024 14:52:40,27-06-2024 14:52:40,0.385s,PASSED
"click(findTestObject(""Object Repository/History check/Page_CURA Healthcare Service/td_28""))",Chrome 126.0.0.0,,,27-06-2024 14:52:40,27-06-2024 14:52:41,0.602s,PASSED
"setText(findTestObject(""Object Repository/History check/Page_CURA Healthcare Service/textarea_Comment_comment""), ""Let's meet at 9 AM"")",Chrome 126.0.0.0,,,27-06-2024 14:52:41,27-06-2024 14:52:41,0.921s,PASSED
"click(findTestObject(""Appointment Hongkong/Page_CURA Healthcare Service/button_Book Appointment""))",Chrome 126.0.0.0,,,27-06-2024 14:52:41,27-06-2024 14:52:42,0.801s,PASSED
"verifyElementText(findTestObject(""Appointment Hongkong/Page_CURA Healthcare Service/h2_Appointment Confirmation""), ""Appointment Confirmation"")",Chrome 126.0.0.0,,,27-06-2024 14:52:42,27-06-2024 14:52:43,0.508s,PASSED
"click(findTestObject(""Object Repository/History check/Page_CURA Healthcare Service/i_CURA Healthcare_fa fa-bars""))",Chrome 126.0.0.0,,,27-06-2024 14:52:43,27-06-2024 14:52:43,0.318s,PASSED
"click(findTestObject(""Object Repository/History check/Page_CURA Healthcare Service/a_History""))",Chrome 126.0.0.0,,,27-06-2024 14:52:43,27-06-2024 14:52:44,0.738s,PASSED
"verifyElementText(findTestObject(""Object Repository/History check/Page_CURA Healthcare Service/h2_History""), ""History"")",Chrome 126.0.0.0,,,27-06-2024 14:52:44,27-06-2024 14:52:44,0.590s,PASSED
"verifyElementText(findTestObject(""Object Repository/History check/Page_CURA Healthcare Service/div_28062024""), ""28/06/2024"")",Chrome 126.0.0.0,,,27-06-2024 14:52:44,27-06-2024 14:52:45,0.293s,PASSED
"verifyElementText(findTestObject(""Object Repository/History check/Page_CURA Healthcare Service/p_Hongkong CURA Healthcare Center""), ""Hongkong CURA Healthcare Center"")",Chrome 126.0.0.0,,,27-06-2024 14:52:45,27-06-2024 14:52:45,0.284s,PASSED
"verifyElementText(findTestObject(""Object Repository/History check/Page_CURA Healthcare Service/p_Yes""), ""Yes"")",Chrome 126.0.0.0,,,27-06-2024 14:52:45,27-06-2024 14:52:45,0.287s,PASSED
"verifyElementText(findTestObject(""Object Repository/History check/Page_CURA Healthcare Service/p_Medicare""), ""Medicare"")",Chrome 126.0.0.0,,,27-06-2024 14:52:45,27-06-2024 14:52:46,0.276s,PASSED
"verifyElementText(findTestObject(""Object Repository/History check/Page_CURA Healthcare Service/p_Lets meet at 9 AM""), ""Let's meet at 9 AM"")",Chrome 126.0.0.0,,,27-06-2024 14:52:46,27-06-2024 14:52:46,0.307s,PASSED
"click(findTestObject(""Object Repository/History check/Page_CURA Healthcare Service/a_Go to Homepage""))",Chrome 126.0.0.0,,,27-06-2024 14:52:46,27-06-2024 14:52:47,0.764s,PASSED
"verifyElementText(findTestObject(""Homepage of CURA/Page_CURA Healthcare Service/h1_CURA Healthcare Service""), ""CURA Healthcare Service"")",Chrome 126.0.0.0,,,27-06-2024 14:52:47,27-06-2024 14:52:47,0.309s,PASSED
closeBrowser(),Chrome 126.0.0.0,,,27-06-2024 14:52:47,27-06-2024 14:52:48,0.969s,PASSED
