Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"setText(findTestObject(""1. CURA Test Object (Click, Set, Dropdown)/Password""), Password)",Chrome 126.0.0.0,,,04-07-2024 10:34:17,04-07-2024 10:34:18,0.697s,PASSED
"click(findTestObject(""1. CURA Test Object (Click, Set, Dropdown)/Login Button""))",Chrome 126.0.0.0,,,04-07-2024 10:34:18,04-07-2024 10:34:19,1.021s,PASSED
"if (username == ""John Doe"" && password == ""ThisIsNotAPassword"")",Chrome 126.0.0.0,,,04-07-2024 10:34:19,04-07-2024 10:34:19,0.001s,PASSED
else,Chrome 126.0.0.0,,,04-07-2024 10:34:19,04-07-2024 10:34:20,0.568s,PASSED
,,,,,,,
Test Cases/TC17 - Login using data driven,Chrome 126.0.0.0,,Regression,04-07-2024 10:34:20,04-07-2024 10:34:24,4.164s,PASSED
"click(findTestObject(""1. CURA Test Object (Click, Set, Dropdown)/Make Appointment""))",Chrome 126.0.0.0,,,04-07-2024 10:34:20,04-07-2024 10:34:20,0.353s,PASSED
"loginParameter = ""varibleLogin""",Chrome 126.0.0.0,,,04-07-2024 10:34:20,04-07-2024 10:34:20,0.001s,PASSED
"username = getAttribute(findTestObject(""1. CURA Test Object (Click, Set, Dropdown)/Username""), Username)",Chrome 126.0.0.0,,,04-07-2024 10:34:20,04-07-2024 10:34:21,0.288s,PASSED
"password = getAttribute(findTestObject(""1. CURA Test Object (Click, Set, Dropdown)/Password""), Password)",Chrome 126.0.0.0,,,04-07-2024 10:34:21,04-07-2024 10:34:21,0.335s,PASSED
"setText(findTestObject(""1. CURA Test Object (Click, Set, Dropdown)/Username""), Username)",Chrome 126.0.0.0,,,04-07-2024 10:34:21,04-07-2024 10:34:22,0.734s,PASSED
"setText(findTestObject(""1. CURA Test Object (Click, Set, Dropdown)/Password""), Password)",Chrome 126.0.0.0,,,04-07-2024 10:34:22,04-07-2024 10:34:22,0.725s,PASSED
"click(findTestObject(""1. CURA Test Object (Click, Set, Dropdown)/Login Button""))",Chrome 126.0.0.0,,,04-07-2024 10:34:22,04-07-2024 10:34:23,1.110s,PASSED
"if (username == ""John Doe"" && password == ""ThisIsNotAPassword"")",Chrome 126.0.0.0,,,04-07-2024 10:34:23,04-07-2024 10:34:23,0.001s,PASSED
else,Chrome 126.0.0.0,,,04-07-2024 10:34:23,04-07-2024 10:34:24,0.569s,PASSED
,,,,,,,
Test Cases/TC17 - Login using data driven,Chrome 126.0.0.0,,Regression,04-07-2024 10:34:24,04-07-2024 10:34:28,4.234s,PASSED
"click(findTestObject(""1. CURA Test Object (Click, Set, Dropdown)/Make Appointment""))",Chrome 126.0.0.0,,,04-07-2024 10:34:24,04-07-2024 10:34:24,0.395s,PASSED
"loginParameter = ""varibleLogin""",Chrome 126.0.0.0,,,04-07-2024 10:34:24,04-07-2024 10:34:24,0.000s,PASSED
"username = getAttribute(findTestObject(""1. CURA Test Object (Click, Set, Dropdown)/Username""), Username)",Chrome 126.0.0.0,,,04-07-2024 10:34:24,04-07-2024 10:34:25,0.340s,PASSED
"password = getAttribute(findTestObject(""1. CURA Test Object (Click, Set, Dropdown)/Password""), Password)",Chrome 126.0.0.0,,,04-07-2024 10:34:25,04-07-2024 10:34:25,0.332s,PASSED
"setText(findTestObject(""1. CURA Test Object (Click, Set, Dropdown)/Username""), Username)",Chrome 126.0.0.0,,,04-07-2024 10:34:25,04-07-2024 10:34:26,0.704s,PASSED
"setText(findTestObject(""1. CURA Test Object (Click, Set, Dropdown)/Password""), Password)",Chrome 126.0.0.0,,,04-07-2024 10:34:26,04-07-2024 10:34:27,0.866s,PASSED
"click(findTestObject(""1. CURA Test Object (Click, Set, Dropdown)/Login Button""))",Chrome 126.0.0.0,,,04-07-2024 10:34:27,04-07-2024 10:34:28,1.158s,PASSED
"if (username == ""John Doe"" && password == ""ThisIsNotAPassword"")",Chrome 126.0.0.0,,,04-07-2024 10:34:28,04-07-2024 10:34:28,0.001s,PASSED
else,Chrome 126.0.0.0,,,04-07-2024 10:34:28,04-07-2024 10:34:28,0.386s,PASSED
,,,,,,,
Test Cases/TC17 - Login using data driven,Chrome 126.0.0.0,,Regression,04-07-2024 10:34:28,04-07-2024 10:34:32,4.084s,PASSED
"click(findTestObject(""1. CURA Test Object (Click, Set, Dropdown)/Make Appointment""))",Chrome 126.0.0.0,,,04-07-2024 10:34:28,04-07-2024 10:34:29,0.405s,PASSED
"loginParameter = ""varibleLogin""",Chrome 126.0.0.0,,,04-07-2024 10:34:29,04-07-2024 10:34:29,0.000s,PASSED
"username = getAttribute(findTestObject(""1. CURA Test Object (Click, Set, Dropdown)/Username""), Username)",Chrome 126.0.0.0,,,04-07-2024 10:34:29,04-07-2024 10:34:29,0.319s,PASSED
"password = getAttribute(findTestObject(""1. CURA Test Object (Click, Set, Dropdown)/Password""), Password)",Chrome 126.0.0.0,,,04-07-2024 10:34:29,04-07-2024 10:34:29,0.348s,PASSED
"setText(findTestObject(""1. CURA Test Object (Click, Set, Dropdown)/Username""), Username)",Chrome 126.0.0.0,,,04-07-2024 10:34:29,04-07-2024 10:34:30,0.730s,PASSED
"setText(findTestObject(""1. CURA Test Object (Click, Set, Dropdown)/Password""), Password)",Chrome 126.0.0.0,,,04-07-2024 10:34:30,04-07-2024 10:34:31,0.756s,PASSED
"click(findTestObject(""1. CURA Test Object (Click, Set, Dropdown)/Login Button""))",Chrome 126.0.0.0,,,04-07-2024 10:34:31,04-07-2024 10:34:32,1.081s,PASSED
"if (username == ""John Doe"" && password == ""ThisIsNotAPassword"")",Chrome 126.0.0.0,,,04-07-2024 10:34:32,04-07-2024 10:34:32,0.001s,PASSED
else,Chrome 126.0.0.0,,,04-07-2024 10:34:32,04-07-2024 10:34:32,0.387s,PASSED
,,,,,,,
Test Cases/TC17 - Login using data driven,Chrome 126.0.0.0,,Regression,04-07-2024 10:34:32,04-07-2024 10:35:08,35.435s,PASSED
"click(findTestObject(""1. CURA Test Object (Click, Set, Dropdown)/Make Appointment""))",Chrome 126.0.0.0,,,04-07-2024 10:34:32,04-07-2024 10:34:33,0.363s,PASSED
"loginParameter = ""varibleLogin""",Chrome 126.0.0.0,,,04-07-2024 10:34:33,04-07-2024 10:34:33,0.001s,PASSED
"username = getAttribute(findTestObject(""1. CURA Test Object (Click, Set, Dropdown)/Username""), Username)",Chrome 126.0.0.0,,,04-07-2024 10:34:33,04-07-2024 10:34:33,0.332s,PASSED
"password = getAttribute(findTestObject(""1. CURA Test Object (Click, Set, Dropdown)/Password""), Password)",Chrome 126.0.0.0,,,04-07-2024 10:34:33,04-07-2024 10:34:33,0.332s,PASSED
"setText(findTestObject(""1. CURA Test Object (Click, Set, Dropdown)/Username""), Username)",Chrome 126.0.0.0,,,04-07-2024 10:34:33,04-07-2024 10:34:34,0.805s,PASSED
"setText(findTestObject(""1. CURA Test Object (Click, Set, Dropdown)/Password""), Password)",Chrome 126.0.0.0,,,04-07-2024 10:34:34,04-07-2024 10:34:35,0.715s,PASSED
"click(findTestObject(""1. CURA Test Object (Click, Set, Dropdown)/Login Button""))",Chrome 126.0.0.0,,,04-07-2024 10:34:35,04-07-2024 10:34:36,1.190s,PASSED
"if (username == ""John Doe"" && password == ""ThisIsNotAPassword"")",Chrome 126.0.0.0,,,04-07-2024 10:34:36,04-07-2024 10:34:36,0.000s,PASSED
else,Chrome 126.0.0.0,,,04-07-2024 10:34:36,04-07-2024 10:35:08,31.663s,PASSED
,,,,,,,
Test Cases/Test Case Properties/TCP03 - Logout,Chrome 126.0.0.0,,,04-07-2024 10:35:08,04-07-2024 10:35:10,2.352s,PASSED
"verifyElementText(findTestObject(""2. CURA Test Object (Verify parameter)/Make Appointment Text""), ""Make Appointment"")",Chrome 126.0.0.0,,,04-07-2024 10:35:08,04-07-2024 10:35:08,0.349s,PASSED
"click(findTestObject(""1. CURA Test Object (Click, Set, Dropdown)/Menu""))",Chrome 126.0.0.0,,,04-07-2024 10:35:08,04-07-2024 10:35:09,0.462s,PASSED
"click(findTestObject(""1. CURA Test Object (Click, Set, Dropdown)/Logout""))",Chrome 126.0.0.0,,,04-07-2024 10:35:09,04-07-2024 10:35:10,1.121s,PASSED
closeBrowser(),Chrome 126.0.0.0,,,04-07-2024 10:35:10,04-07-2024 10:35:10,0.340s,PASSED
