Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"verifyElementClickable(findTestObject(""Object Repository/Homepage of CURA/Page_CURA Healthcare Service/i_infokatalon.com_fa fa-facebook fa-fw fa-3x""))",Chrome 126.0.0.0,,,29-06-2024 12:40:27,29-06-2024 12:40:27,0.366s,PASSED
"verifyElementClickable(findTestObject(""Object Repository/Homepage of CURA/Page_CURA Healthcare Service/i_infokatalon.com_fa fa-twitter fa-fw fa-3x""))",Chrome 126.0.0.0,,,29-06-2024 12:40:27,29-06-2024 12:40:28,0.384s,PASSED
"verifyElementClickable(findTestObject(""Object Repository/Homepage of CURA/Page_CURA Healthcare Service/i_infokatalon.com_fa fa-dribbble fa-fw fa-3x""))",Chrome 126.0.0.0,,,29-06-2024 12:40:28,29-06-2024 12:40:28,0.344s,PASSED
"verifyElementText(findTestObject(""Object Repository/Homepage of CURA/Page_CURA Healthcare Service/p_Copyright  CURA Healthcare Service 2024""), ""Copyright © CURA Healthcare Service 2024"")",Chrome 126.0.0.0,,,29-06-2024 12:40:28,29-06-2024 12:40:28,0.328s,PASSED
"verifyElementClickable(findTestObject(""Object Repository/Homepage of CURA/Page_CURA Healthcare Service/a_Make Appointment""))",Chrome 126.0.0.0,,,29-06-2024 12:40:28,29-06-2024 12:40:29,0.377s,PASSED
closeBrowser(),Chrome 126.0.0.0,,,29-06-2024 12:40:29,29-06-2024 12:40:29,0.407s,PASSED
,,,,,,,
Test Cases/TC02 - Login normally,Chrome 126.0.0.0,,,29-06-2024 12:40:29,29-06-2024 12:42:17,1m - 48.350s,PASSED
"openBrowser("""")",Chrome 126.0.0.0,,,29-06-2024 12:40:29,29-06-2024 12:40:30,0.818s,PASSED
"navigateToUrl(""https://katalon-demo-cura.herokuapp.com/"")",Chrome 126.0.0.0,,,29-06-2024 12:40:30,29-06-2024 12:40:33,2.815s,PASSED
delay(2),Chrome 126.0.0.0,,,29-06-2024 12:40:33,29-06-2024 12:40:35,2.033s,PASSED
takeFullPageScreenshot(),Chrome 126.0.0.0,,,29-06-2024 12:40:35,29-06-2024 12:40:36,1.074s,PASSED
"click(findTestObject(""Object Repository/Login page/Page_CURA Healthcare Service/a_Make Appointment""))",Chrome 126.0.0.0,,,29-06-2024 12:40:36,29-06-2024 12:40:37,0.768s,PASSED
"click(findTestObject(""Object Repository/Login page/Page_CURA Healthcare Service/input_Username_username""))",Chrome 126.0.0.0,,,29-06-2024 12:40:37,29-06-2024 12:41:08,31.802s,PASSED
"takeScreenshotAsCheckpoint(""Login page"")",Chrome 126.0.0.0,,,29-06-2024 12:41:08,29-06-2024 12:41:09,0.670s,PASSED
"setText(findTestObject(""Object Repository/Login page/Page_CURA Healthcare Service/input_Username_username""), ""John Doe"")",Chrome 126.0.0.0,,,29-06-2024 12:41:09,29-06-2024 12:42:12,1m - 3.163s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Login page/Page_CURA Healthcare Service/input_Password_password""), ""g3/DOGG74jC3Flrr3yH+3D/yKbOqqUNM"")",Chrome 126.0.0.0,,,29-06-2024 12:42:12,29-06-2024 12:42:13,0.583s,PASSED
"click(findTestObject(""Object Repository/Login page/Page_CURA Healthcare Service/button_Login""))",Chrome 126.0.0.0,,,29-06-2024 12:42:13,29-06-2024 12:42:15,1.683s,PASSED
delay(2),Chrome 126.0.0.0,,,29-06-2024 12:42:15,29-06-2024 12:42:17,2.016s,PASSED
"takeScreenshotAsCheckpoint(""Make appointment page"")",Chrome 126.0.0.0,,,29-06-2024 12:42:17,29-06-2024 12:42:17,0.556s,PASSED
closeBrowser(),Chrome 126.0.0.0,,,29-06-2024 12:42:17,29-06-2024 12:42:17,0.249s,PASSED
,,,,,,,
Test Cases/TC10 - Login in another way,Chrome 126.0.0.0,,,29-06-2024 12:42:37,29-06-2024 12:42:48,10.903s,PASSED
"openBrowser("""")",Chrome 126.0.0.0,,,29-06-2024 12:42:37,29-06-2024 12:42:38,1.533s,PASSED
"navigateToUrl(""https://katalon-demo-cura.herokuapp.com/"")",Chrome 126.0.0.0,,,29-06-2024 12:42:38,29-06-2024 12:42:41,2.656s,PASSED
"verifyElementText(findTestObject(""Object Repository/Login menu check/Page_CURA Healthcare Service/h1_CURA Healthcare Service""), ""CURA Healthcare Service"")",Chrome 126.0.0.0,,,29-06-2024 12:42:41,29-06-2024 12:42:41,0.307s,PASSED
"click(findTestObject(""Object Repository/Login menu check/Page_CURA Healthcare Service/a_Make Appointment""))",Chrome 126.0.0.0,,,29-06-2024 12:42:41,29-06-2024 12:42:42,0.756s,PASSED
"takeScreenshotAsCheckpoint(""Login page"")",Chrome 126.0.0.0,,,29-06-2024 12:42:42,29-06-2024 12:42:43,0.595s,PASSED
"verifyElementText(findTestObject(""Object Repository/Login menu check/Page_CURA Healthcare Service/h2_Login""), ""Login"")",Chrome 126.0.0.0,,,29-06-2024 12:42:43,29-06-2024 12:42:43,0.305s,PASSED
"click(findTestObject(""Object Repository/Login menu check/Page_CURA Healthcare Service/a_CURA Healthcare_menu-toggle""))",Chrome 126.0.0.0,,,29-06-2024 12:42:43,29-06-2024 12:42:43,0.326s,PASSED
"click(findTestObject(""Object Repository/Login menu check/Page_CURA Healthcare Service/a_Login""))",Chrome 126.0.0.0,,,29-06-2024 12:42:43,29-06-2024 12:42:44,0.358s,PASSED
"takeScreenshotAsCheckpoint(""Login page"")",Chrome 126.0.0.0,,,29-06-2024 12:42:44,29-06-2024 12:42:44,0.427s,PASSED
"verifyElementText(findTestObject(""Object Repository/Login menu check/Page_CURA Healthcare Service/h2_Login""), ""Login"")",Chrome 126.0.0.0,,,29-06-2024 12:42:44,29-06-2024 12:42:45,0.392s,PASSED
"click(findTestObject(""Object Repository/Login menu check/Page_CURA Healthcare Service/i_CURA Healthcare_fa fa-bars""))",Chrome 126.0.0.0,,,29-06-2024 12:42:45,29-06-2024 12:42:45,0.335s,PASSED
"click(findTestObject(""Object Repository/Login menu check/Page_CURA Healthcare Service/a_Home""))",Chrome 126.0.0.0,,,29-06-2024 12:42:45,29-06-2024 12:42:46,0.639s,PASSED
"verifyElementText(findTestObject(""Object Repository/Login menu check/Page_CURA Healthcare Service/h1_CURA Healthcare Service""), ""CURA Healthcare Service"")",Chrome 126.0.0.0,,,29-06-2024 12:42:46,29-06-2024 12:42:46,0.282s,PASSED
"click(findTestObject(""Object Repository/Login menu check/Page_CURA Healthcare Service/i_CURA Healthcare_fa fa-bars""))",Chrome 126.0.0.0,,,29-06-2024 12:42:46,29-06-2024 12:42:46,0.324s,PASSED
"click(findTestObject(""Object Repository/Login menu check/Page_CURA Healthcare Service/a_Login""))",Chrome 126.0.0.0,,,29-06-2024 12:42:46,29-06-2024 12:42:47,0.674s,PASSED
"verifyElementText(findTestObject(""Object Repository/Login menu check/Page_CURA Healthcare Service/h2_Login""), ""Login"")",Chrome 126.0.0.0,,,29-06-2024 12:42:47,29-06-2024 12:42:47,0.426s,PASSED
closeBrowser(),Chrome 126.0.0.0,,,29-06-2024 12:42:47,29-06-2024 12:42:48,0.536s,PASSED
,,,,,,,
Test Cases/TC03 - Login Failed,Chrome 126.0.0.0,,,29-06-2024 12:42:48,29-06-2024 12:43:37,49.593s,PASSED
"openBrowser("""")",Chrome 126.0.0.0,,,29-06-2024 12:42:48,29-06-2024 12:42:49,0.906s,PASSED
"navigateToUrl(""https://katalon-demo-cura.herokuapp.com/"")",Chrome 126.0.0.0,,,29-06-2024 12:42:49,29-06-2024 12:42:51,2.663s,PASSED
"click(findTestObject(""Failed Login/Page_CURA Healthcare Service/a_Make Appointment""))",Chrome 126.0.0.0,,,29-06-2024 12:42:51,29-06-2024 12:42:52,0.899s,PASSED
"userName = getAttribute(findTestObject(""Object Repository/Failed Login/Page_CURA Healthcare Service/input_Username_username""), ""username"")",Chrome 126.0.0.0,,,29-06-2024 12:42:52,29-06-2024 12:42:53,0.334s,PASSED
"passWord = getAttribute(findTestObject(""Object Repository/Failed Login/Page_CURA Healthcare Service/input_Password_password""), ""password"")",Chrome 126.0.0.0,,,29-06-2024 12:42:53,29-06-2024 12:42:53,0.361s,PASSED
"click(findTestObject(""Object Repository/Failed Login/Page_CURA Healthcare Service/a_Make Appointment""))",Chrome 126.0.0.0,,,29-06-2024 12:42:53,29-06-2024 12:42:53,0.359s,PASSED
"setText(findTestObject(""Object Repository/Failed Login/Page_CURA Healthcare Service/input_Username_username""), ""John"")",Chrome 126.0.0.0,,,29-06-2024 12:42:53,29-06-2024 12:42:54,0.730s,PASSED
"click(findTestObject(""Object Repository/Failed Login/Page_CURA Healthcare Service/button_Login""))",Chrome 126.0.0.0,,,29-06-2024 12:42:54,29-06-2024 12:42:55,0.973s,PASSED
"setText(findTestObject(""Object Repository/Failed Login/Page_CURA Healthcare Service/input_Username_username""), ""John Doe"")",Chrome 126.0.0.0,,,29-06-2024 12:42:55,29-06-2024 12:42:56,0.802s,PASSED
"click(findTestObject(""Object Repository/Failed Login/Page_CURA Healthcare Service/button_Login""))",Chrome 126.0.0.0,,,29-06-2024 12:42:56,29-06-2024 12:42:57,1.031s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Failed Login/Page_CURA Healthcare Service/input_Password_password""), ""g3/DOGG74jC3Flrr3yH+3D/yKbOqqUNM"")",Chrome 126.0.0.0,,,29-06-2024 12:42:57,29-06-2024 12:42:57,0.487s,PASSED
"click(findTestObject(""Object Repository/Failed Login/Page_CURA Healthcare Service/button_Login""))",Chrome 126.0.0.0,,,29-06-2024 12:42:57,29-06-2024 12:42:58,1.009s,PASSED
"setText(findTestObject(""Object Repository/Failed Login/Page_CURA Healthcare Service/input_Username_username""), ""John"")",Chrome 126.0.0.0,,,29-06-2024 12:42:58,29-06-2024 12:42:59,0.903s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Failed Login/Page_CURA Healthcare Service/input_Password_password""), ""g3/DOGG74jC3Flrr3yH+3D/yKbOqqUNM"")",Chrome 126.0.0.0,,,29-06-2024 12:42:59,29-06-2024 12:43:00,0.442s,PASSED
"click(findTestObject(""Object Repository/Failed Login/Page_CURA Healthcare Service/button_Login""))",Chrome 126.0.0.0,,,29-06-2024 12:43:00,29-06-2024 12:43:01,0.940s,PASSED
"setText(findTestObject(""Object Repository/Failed Login/Page_CURA Healthcare Service/input_Username_username""), ""John Doe"")",Chrome 126.0.0.0,,,29-06-2024 12:43:01,29-06-2024 12:43:02,0.781s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Failed Login/Page_CURA Healthcare Service/input_Password_password""), ""MVM0NgHgraY="")",Chrome 126.0.0.0,,,29-06-2024 12:43:02,29-06-2024 12:43:02,0.412s,PASSED
"click(findTestObject(""Object Repository/Failed Login/Page_CURA Healthcare Service/button_Login""))",Chrome 126.0.0.0,,,29-06-2024 12:43:02,29-06-2024 12:43:03,0.970s,PASSED
"setText(findTestObject(""Object Repository/Failed Login/Page_CURA Healthcare Service/input_Username_username""), ""John Doe"")",Chrome 126.0.0.0,,,29-06-2024 12:43:03,29-06-2024 12:43:04,0.721s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Failed Login/Page_CURA Healthcare Service/input_Password_password""), ""g3/DOGG74jC3Flrr3yH+3D/yKbOqqUNM"")",Chrome 126.0.0.0,,,29-06-2024 12:43:04,29-06-2024 12:43:04,0.399s,PASSED
"click(findTestObject(""Object Repository/Failed Login/Page_CURA Healthcare Service/button_Login""))",Chrome 126.0.0.0,,,29-06-2024 12:43:04,29-06-2024 12:43:06,1.510s,PASSED
"if (userName == ""John Doe"" && passWord == ""g3/DOGG74jC3Flrr3yH+3D/yKbOqqUNM"")",Chrome 126.0.0.0,,,29-06-2024 12:43:06,29-06-2024 12:43:06,0.004s,PASSED
else,Chrome 126.0.0.0,,,29-06-2024 12:43:06,29-06-2024 12:43:37,31.409s,PASSED
closeBrowser(),Chrome 126.0.0.0,,,29-06-2024 12:43:37,29-06-2024 12:43:37,0.410s,PASSED
,,,,,,,
Test Cases/TC08 - Logout,Chrome 126.0.0.0,,,29-06-2024 12:43:37,29-06-2024 12:43:58,21.089s,PASSED
"openBrowser("""")",Chrome 126.0.0.0,,,29-06-2024 12:43:38,29-06-2024 12:43:38,0.736s,PASSED
"navigateToUrl(""https://katalon-demo-cura.herokuapp.com/"")",Chrome 126.0.0.0,,,29-06-2024 12:43:38,29-06-2024 12:43:41,3.115s,PASSED
"click(findTestObject(""Object Repository/Log out/Page_CURA Healthcare Service/a_Make Appointment""))",Chrome 126.0.0.0,,,29-06-2024 12:43:41,29-06-2024 12:43:42,0.820s,PASSED
"setText(findTestObject(""Object Repository/Log out/Page_CURA Healthcare Service/input_Username_username""), ""John Doe"")",Chrome 126.0.0.0,,,29-06-2024 12:43:42,29-06-2024 12:43:43,0.849s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Log out/Page_CURA Healthcare Service/input_Password_password""), ""g3/DOGG74jC3Flrr3yH+3D/yKbOqqUNM"")",Chrome 126.0.0.0,,,29-06-2024 12:43:43,29-06-2024 12:43:44,0.499s,PASSED
"click(findTestObject(""Object Repository/Log out/Page_CURA Healthcare Service/button_Login""))",Chrome 126.0.0.0,,,29-06-2024 12:43:44,29-06-2024 12:43:45,1.017s,PASSED
"click(findTestObject(""Object Repository/Log out/Page_CURA Healthcare Service/i_CURA Healthcare_fa fa-bars""), STOP_ON_FAILURE)",Chrome 126.0.0.0,,,29-06-2024 12:43:45,29-06-2024 12:43:45,0.615s,PASSED
"click(findTestObject(""Object Repository/Log out/Page_CURA Healthcare Service/a_Logout""))",Chrome 126.0.0.0,,,29-06-2024 12:43:45,29-06-2024 12:43:46,1.025s,PASSED
"verifyElementText(findTestObject(""Homepage of CURA/Page_CURA Healthcare Service/h1_CURA Healthcare Service""), ""CURA Healthcare Service"")",Chrome 126.0.0.0,,,29-06-2024 12:43:46,29-06-2024 12:43:47,0.330s,PASSED
"click(findTestObject(""Object Repository/Log out/Page_CURA Healthcare Service/i_CURA Healthcare_fa fa-bars""))",Chrome 126.0.0.0,,,29-06-2024 12:43:47,29-06-2024 12:43:47,0.386s,PASSED
"click(findTestObject(""Object Repository/Log out/Page_CURA Healthcare Service/a_Make Appointment""))",Chrome 126.0.0.0,,,29-06-2024 12:43:47,29-06-2024 12:43:48,0.742s,PASSED
"setText(findTestObject(""Object Repository/Log out/Page_CURA Healthcare Service/input_Username_username""), ""John Doe"")",Chrome 126.0.0.0,,,29-06-2024 12:43:48,29-06-2024 12:43:48,0.628s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Log out/Page_CURA Healthcare Service/input_Password_password""), ""g3/DOGG74jC3Flrr3yH+3D/yKbOqqUNM"")",Chrome 126.0.0.0,,,29-06-2024 12:43:48,29-06-2024 12:43:49,0.360s,PASSED
"click(findTestObject(""Object Repository/Log out/Page_CURA Healthcare Service/button_Login""))",Chrome 126.0.0.0,,,29-06-2024 12:43:49,29-06-2024 12:43:50,0.865s,PASSED
"click(findTestObject(""Object Repository/Log out/Page_CURA Healthcare Service/i_CURA Healthcare_fa fa-bars""))",Chrome 126.0.0.0,,,29-06-2024 12:43:50,29-06-2024 12:43:50,0.380s,PASSED
"click(findTestObject(""Object Repository/Log out/Page_CURA Healthcare Service/a_Profile""))",Chrome 126.0.0.0,,,29-06-2024 12:43:50,29-06-2024 12:43:51,0.702s,PASSED
"click(findTestObject(""Object Repository/Log out/Page_CURA Healthcare Service/a_Logout_1""))",Chrome 126.0.0.0,,,29-06-2024 12:43:51,29-06-2024 12:43:52,1.107s,PASSED
"verifyElementText(findTestObject(""Homepage of CURA/Page_CURA Healthcare Service/h1_CURA Healthcare Service""), ""CURA Healthcare Service"")",Chrome 126.0.0.0,,,29-06-2024 12:43:52,29-06-2024 12:43:52,0.280s,PASSED
"click(findTestObject(""Object Repository/Log out/Page_CURA Healthcare Service/i_CURA Healthcare_fa fa-bars""))",Chrome 126.0.0.0,,,29-06-2024 12:43:52,29-06-2024 12:43:52,0.342s,PASSED
"click(findTestObject(""Object Repository/Log out/Page_CURA Healthcare Service/a_Login""))",Chrome 126.0.0.0,,,29-06-2024 12:43:52,29-06-2024 12:43:53,0.750s,PASSED
"setText(findTestObject(""Log out/Page_CURA Healthcare Service/input_Username_username""), ""John Doe"")",Chrome 126.0.0.0,,,29-06-2024 12:43:53,29-06-2024 12:43:54,0.878s,PASSED
"setEncryptedText(findTestObject(""Log out/Page_CURA Healthcare Service/input_Password_password""), ""g3/DOGG74jC3Flrr3yH+3D/yKbOqqUNM"")",Chrome 126.0.0.0,,,29-06-2024 12:43:54,29-06-2024 12:43:54,0.467s,PASSED
"click(findTestObject(""Log out/Page_CURA Healthcare Service/button_Login""))",Chrome 126.0.0.0,,,29-06-2024 12:43:54,29-06-2024 12:43:55,0.996s,PASSED
"click(findTestObject(""Object Repository/Log out/Page_CURA Healthcare Service/a_CURA Healthcare_menu-toggle""))",Chrome 126.0.0.0,,,29-06-2024 12:43:55,29-06-2024 12:43:56,0.520s,PASSED
"click(findTestObject(""Object Repository/Log out/Page_CURA Healthcare Service/a_Logout""))",Chrome 126.0.0.0,,,29-06-2024 12:43:56,29-06-2024 12:43:57,0.967s,PASSED
"takeScreenshotAsCheckpoint(""CURA Homepage"")",Chrome 126.0.0.0,,,29-06-2024 12:43:57,29-06-2024 12:43:58,0.855s,PASSED
"verifyElementText(findTestObject(""Homepage of CURA/Page_CURA Healthcare Service/h1_CURA Healthcare Service""), ""CURA Healthcare Service"")",Chrome 126.0.0.0,,,29-06-2024 12:43:58,29-06-2024 12:43:58,0.273s,PASSED
closeBrowser(),Chrome 126.0.0.0,,,29-06-2024 12:43:58,29-06-2024 12:43:58,0.453s,PASSED
