Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"verifyElementClickable(findTestObject(""Object Repository/9. Homepage of CURA/Page_CURA Healthcare Service/i_infokatalon.com_fa fa-dribbble fa-fw fa-3x""))",Chrome 126.0.0.0,,,04-07-2024 17:09:17,04-07-2024 17:09:17,0.297s,PASSED
"verifyElementText(findTestObject(""Object Repository/9. Homepage of CURA/Page_CURA Healthcare Service/p_Copyright  CURA Healthcare Service 2024""), ""Copyright © CURA Healthcare Service 2024"")",Chrome 126.0.0.0,,,04-07-2024 17:09:17,04-07-2024 17:09:17,0.289s,PASSED
"verifyElementClickable(findTestObject(""Object Repository/9. Homepage of CURA/Page_CURA Healthcare Service/a_Make Appointment""))",Chrome 126.0.0.0,,,04-07-2024 17:09:17,04-07-2024 17:09:18,0.299s,PASSED
,,,,,,,
Test Cases/TC08 - Appointment Tokyo,Chrome 126.0.0.0,,,04-07-2024 17:09:18,04-07-2024 17:09:34,16.411s,PASSED
"openBrowser("""")",Chrome 126.0.0.0,,,04-07-2024 17:09:18,04-07-2024 17:09:19,0.837s,PASSED
"navigateToUrl(""https://katalon-demo-cura.herokuapp.com/"")",Chrome 126.0.0.0,,,04-07-2024 17:09:19,04-07-2024 17:09:21,2.794s,PASSED
"click(findTestObject(""1. CURA Test Object (Click, Set, Dropdown)/Make Appointment""))",Chrome 126.0.0.0,,,04-07-2024 17:09:21,04-07-2024 17:09:22,0.700s,PASSED
"setText(findTestObject(""1. CURA Test Object (Click, Set, Dropdown)/Username""), ""John Doe"")",Chrome 126.0.0.0,,,04-07-2024 17:09:22,04-07-2024 17:09:23,0.842s,PASSED
"setEncryptedText(findTestObject(""1. CURA Test Object (Click, Set, Dropdown)/Password""), ""g3/DOGG74jC3Flrr3yH+3D/yKbOqqUNM"")",Chrome 126.0.0.0,,,04-07-2024 17:09:23,04-07-2024 17:09:23,0.458s,PASSED
"click(findTestObject(""1. CURA Test Object (Click, Set, Dropdown)/Login Button""))",Chrome 126.0.0.0,,,04-07-2024 17:09:23,04-07-2024 17:09:24,0.905s,PASSED
"selectOptionByValue(findTestObject(""1. CURA Test Object (Click, Set, Dropdown)/Facility""), ""Hongkong CURA Healthcare Center"", true)",Chrome 126.0.0.0,,,04-07-2024 17:09:24,04-07-2024 17:09:25,1.192s,PASSED
"selectOptionByValue(findTestObject(""1. CURA Test Object (Click, Set, Dropdown)/Facility""), ""Tokyo CURA Healthcare Center"", true)",Chrome 126.0.0.0,,,04-07-2024 17:09:25,04-07-2024 17:09:26,0.955s,PASSED
"click(findTestObject(""1. CURA Test Object (Click, Set, Dropdown)/Apply for Hospital Readmission""))",Chrome 126.0.0.0,,,04-07-2024 17:09:26,04-07-2024 17:09:27,0.352s,PASSED
"uncheck(findTestObject(""1. CURA Test Object (Click, Set, Dropdown)/Apply for Hospital Readmission""))",Chrome 126.0.0.0,,,04-07-2024 17:09:27,04-07-2024 17:09:27,0.351s,PASSED
"click(findTestObject(""1. CURA Test Object (Click, Set, Dropdown)/None""), CONTINUE_ON_FAILURE)",Chrome 126.0.0.0,,,04-07-2024 17:09:27,04-07-2024 17:09:27,0.363s,PASSED
"click(findTestObject(""1. CURA Test Object (Click, Set, Dropdown)/Medicare""), CONTINUE_ON_FAILURE)",Chrome 126.0.0.0,,,04-07-2024 17:09:27,04-07-2024 17:09:28,0.343s,PASSED
"click(findTestObject(""1. CURA Test Object (Click, Set, Dropdown)/Medicaid""))",Chrome 126.0.0.0,,,04-07-2024 17:09:28,04-07-2024 17:09:28,0.330s,PASSED
"click(findTestObject(""1. CURA Test Object (Click, Set, Dropdown)/Medicare""))",Chrome 126.0.0.0,,,04-07-2024 17:09:28,04-07-2024 17:09:28,0.347s,PASSED
"setText(findTestObject(""1. CURA Test Object (Click, Set, Dropdown)/Visit Date""), ""30/06/2024"")",Chrome 126.0.0.0,,,04-07-2024 17:09:28,04-07-2024 17:09:29,0.790s,PASSED
"click(findTestObject(""1. CURA Test Object (Click, Set, Dropdown)/Book Appointment""))",Chrome 126.0.0.0,,,04-07-2024 17:09:29,04-07-2024 17:09:30,0.744s,PASSED
"takeScreenshotAsCheckpoint(""Tokyo Appointment Confirmation"")",Chrome 126.0.0.0,,,04-07-2024 17:09:30,04-07-2024 17:09:31,0.700s,PASSED
"verifyElementText(findTestObject(""Object Repository/5. Appointment Tokyo/Page_CURA Healthcare Service/h2_Appointment Confirmation""), ""Appointment Confirmation"")",Chrome 126.0.0.0,,,04-07-2024 17:09:31,04-07-2024 17:09:31,0.317s,PASSED
"verifyElementText(findTestObject(""Object Repository/5. Appointment Tokyo/Page_CURA Healthcare Service/p_Please be informed that your appointment _11813a""), ""Please be informed that your appointment has been booked as following:"")",Chrome 126.0.0.0,,,04-07-2024 17:09:31,04-07-2024 17:09:31,0.298s,PASSED
"verifyElementText(findTestObject(""Object Repository/5. Appointment Tokyo/Page_CURA Healthcare Service/p_Tokyo CURA Healthcare Center""), ""Tokyo CURA Healthcare Center"")",Chrome 126.0.0.0,,,04-07-2024 17:09:31,04-07-2024 17:09:32,0.283s,PASSED
"verifyElementText(findTestObject(""Object Repository/5. Appointment Tokyo/Page_CURA Healthcare Service/p_Yes""), ""No"")",Chrome 126.0.0.0,,,04-07-2024 17:09:32,04-07-2024 17:09:32,0.288s,PASSED
"verifyElementText(findTestObject(""Object Repository/5. Appointment Tokyo/Page_CURA Healthcare Service/p_Medicare""), ""Medicare"")",Chrome 126.0.0.0,,,04-07-2024 17:09:32,04-07-2024 17:09:32,0.319s,PASSED
"verifyElementText(findTestObject(""Object Repository/5. Appointment Tokyo/Page_CURA Healthcare Service/p_30062024""), ""30/06/2024"")",Chrome 126.0.0.0,,,04-07-2024 17:09:32,04-07-2024 17:09:33,0.300s,PASSED
"verifyElementText(findTestObject(""Object Repository/5. Appointment Tokyo/Page_CURA Healthcare Service/div_Comment_col-xs-8""), """")",Chrome 126.0.0.0,,,04-07-2024 17:09:33,04-07-2024 17:09:33,0.307s,PASSED
"click(findTestObject(""Object Repository/5. Appointment Tokyo/Page_CURA Healthcare Service/a_Go to Homepage""))",Chrome 126.0.0.0,,,04-07-2024 17:09:33,04-07-2024 17:09:33,0.643s,PASSED
"verifyElementText(findTestObject(""Object Repository/5. Appointment Tokyo/Page_CURA Healthcare Service/h1_CURA Healthcare Service""), ""CURA Healthcare Service"")",Chrome 126.0.0.0,,,04-07-2024 17:09:33,04-07-2024 17:09:34,0.324s,PASSED
closeBrowser(),Chrome 126.0.0.0,,,04-07-2024 17:09:34,04-07-2024 17:09:34,0.193s,PASSED
,,,,,,,
Test Cases/TC06 - Appointment Hongkong,Chrome 126.0.0.0,,Regression,04-07-2024 17:09:34,04-07-2024 17:09:50,16.324s,PASSED
"openBrowser("""")",Chrome 126.0.0.0,,,04-07-2024 17:09:34,04-07-2024 17:09:35,0.648s,PASSED
"navigateToUrl(""https://katalon-demo-cura.herokuapp.com/"")",Chrome 126.0.0.0,,,04-07-2024 17:09:35,04-07-2024 17:09:37,2.639s,PASSED
"click(findTestObject(""Object Repository/4. Appointment Hongkong/Page_CURA Healthcare Service/a_Make Appointment""))",Chrome 126.0.0.0,,,04-07-2024 17:09:37,04-07-2024 17:09:38,0.664s,PASSED
"setText(findTestObject(""Object Repository/4. Appointment Hongkong/Page_CURA Healthcare Service/input_Username_username""), ""John Doe"")",Chrome 126.0.0.0,,,04-07-2024 17:09:38,04-07-2024 17:09:39,0.960s,PASSED
"setEncryptedText(findTestObject(""Object Repository/4. Appointment Hongkong/Page_CURA Healthcare Service/input_Password_password""), ""g3/DOGG74jC3Flrr3yH+3D/yKbOqqUNM"")",Chrome 126.0.0.0,,,04-07-2024 17:09:39,04-07-2024 17:09:39,0.380s,PASSED
"click(findTestObject(""Object Repository/4. Appointment Hongkong/Page_CURA Healthcare Service/button_Login""))",Chrome 126.0.0.0,,,04-07-2024 17:09:39,04-07-2024 17:09:40,0.853s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/4. Appointment Hongkong/Page_CURA Healthcare Service/select_Tokyo CURA Healthcare Center        _5b4107""), ""Seoul CURA Healthcare Center"", true)",Chrome 126.0.0.0,,,04-07-2024 17:09:40,04-07-2024 17:09:41,1.200s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/4. Appointment Hongkong/Page_CURA Healthcare Service/select_Tokyo CURA Healthcare Center        _5b4107""), ""Hongkong CURA Healthcare Center"", true)",Chrome 126.0.0.0,,,04-07-2024 17:09:41,04-07-2024 17:09:42,0.933s,PASSED
"click(findTestObject(""Object Repository/4. Appointment Hongkong/Page_CURA Healthcare Service/input_Apply for hospital readmission_hospit_63901f""))",Chrome 126.0.0.0,,,04-07-2024 17:09:42,04-07-2024 17:09:43,0.311s,PASSED
"click(findTestObject(""Object Repository/4. Appointment Hongkong/Page_CURA Healthcare Service/input_None_programs""))",Chrome 126.0.0.0,,,04-07-2024 17:09:43,04-07-2024 17:09:43,0.329s,PASSED
"click(findTestObject(""Object Repository/4. Appointment Hongkong/Page_CURA Healthcare Service/input_Medicare_programs""))",Chrome 126.0.0.0,,,04-07-2024 17:09:43,04-07-2024 17:09:43,0.325s,PASSED
"click(findTestObject(""Object Repository/4. Appointment Hongkong/Page_CURA Healthcare Service/span_Visit Date (Required)_glyphicon glyphi_cada34""))",Chrome 126.0.0.0,,,04-07-2024 17:09:43,04-07-2024 17:09:44,0.346s,PASSED
"click(findTestObject(""Object Repository/4. Appointment Hongkong/Page_CURA Healthcare Service/td_1""))",Chrome 126.0.0.0,,,04-07-2024 17:09:44,04-07-2024 17:09:44,0.564s,PASSED
"click(findTestObject(""Object Repository/4. Appointment Hongkong/Page_CURA Healthcare Service/input_Visit Date (Required)_visit_date""))",Chrome 126.0.0.0,,,04-07-2024 17:09:44,04-07-2024 17:09:45,0.581s,PASSED
"setText(findTestObject(""Object Repository/4. Appointment Hongkong/Page_CURA Healthcare Service/textarea_Comment_comment""), ""Lets meet at 8 PM"")",Chrome 126.0.0.0,,,04-07-2024 17:09:45,04-07-2024 17:09:46,0.908s,PASSED
"click(findTestObject(""Object Repository/4. Appointment Hongkong/Page_CURA Healthcare Service/button_Book Appointment""))",Chrome 126.0.0.0,,,04-07-2024 17:09:46,04-07-2024 17:09:46,0.619s,PASSED
"takeScreenshotAsCheckpoint(""Hongkong Appointment Confirmation"")",Chrome 126.0.0.0,,,04-07-2024 17:09:46,04-07-2024 17:09:47,0.667s,PASSED
"click(findTestObject(""Object Repository/4. Appointment Hongkong/Page_CURA Healthcare Service/h2_Appointment Confirmation""))",Chrome 126.0.0.0,,,04-07-2024 17:09:47,04-07-2024 17:09:47,0.334s,PASSED
"click(findTestObject(""Object Repository/4. Appointment Hongkong/Page_CURA Healthcare Service/p_Please be informed that your appointment _11813a""))",Chrome 126.0.0.0,,,04-07-2024 17:09:47,04-07-2024 17:09:48,0.314s,PASSED
"click(findTestObject(""Object Repository/4. Appointment Hongkong/Page_CURA Healthcare Service/p_Hongkong CURA Healthcare Center""))",Chrome 126.0.0.0,,,04-07-2024 17:09:48,04-07-2024 17:09:48,0.322s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/4. Appointment Hongkong/Page_CURA Healthcare Service/p_Yes""), 0)",Chrome 126.0.0.0,,,04-07-2024 17:09:48,04-07-2024 17:09:48,0.281s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/4. Appointment Hongkong/Page_CURA Healthcare Service/p_Medicare""), 0)",Chrome 126.0.0.0,,,04-07-2024 17:09:48,04-07-2024 17:09:49,0.295s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/4. Appointment Hongkong/Page_CURA Healthcare Service/p_01072024""), 0)",Chrome 126.0.0.0,,,04-07-2024 17:09:49,04-07-2024 17:09:49,0.284s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/4. Appointment Hongkong/Page_CURA Healthcare Service/p_Lets meet at 8 PM""), 0)",Chrome 126.0.0.0,,,04-07-2024 17:09:49,04-07-2024 17:09:49,0.270s,PASSED
"click(findTestObject(""Object Repository/4. Appointment Hongkong/Page_CURA Healthcare Service/a_Go to Homepage""))",Chrome 126.0.0.0,,,04-07-2024 17:09:49,04-07-2024 17:09:50,0.626s,PASSED
"click(findTestObject(""Object Repository/4. Appointment Hongkong/Page_CURA Healthcare Service/h1_CURA Healthcare Service""))",Chrome 126.0.0.0,,,04-07-2024 17:09:50,04-07-2024 17:09:50,0.347s,PASSED
closeBrowser(),Chrome 126.0.0.0,,,04-07-2024 17:09:50,04-07-2024 17:09:50,0.246s,PASSED
,,,,,,,
Test Cases/TC10 - History menu check,Chrome 126.0.0.0,,Regression,04-07-2024 17:09:50,04-07-2024 17:10:05,14.730s,PASSED
"openBrowser("""")",Chrome 126.0.0.0,,,04-07-2024 17:09:50,04-07-2024 17:09:51,0.601s,PASSED
"navigateToUrl(""https://katalon-demo-cura.herokuapp.com/"")",Chrome 126.0.0.0,,,04-07-2024 17:09:51,04-07-2024 17:09:54,2.665s,PASSED
"click(findTestObject(""1. CURA Test Object (Click, Set, Dropdown)/Make Appointment""))",Chrome 126.0.0.0,,,04-07-2024 17:09:54,04-07-2024 17:09:54,0.691s,PASSED
"setText(findTestObject(""1. CURA Test Object (Click, Set, Dropdown)/Username""), ""John Doe"")",Chrome 126.0.0.0,,,04-07-2024 17:09:54,04-07-2024 17:09:55,0.928s,PASSED
"setEncryptedText(findTestObject(""1. CURA Test Object (Click, Set, Dropdown)/Password""), ""g3/DOGG74jC3Flrr3yH+3D/yKbOqqUNM"")",Chrome 126.0.0.0,,,04-07-2024 17:09:55,04-07-2024 17:09:56,0.413s,PASSED
"click(findTestObject(""1. CURA Test Object (Click, Set, Dropdown)/Login Button""))",Chrome 126.0.0.0,,,04-07-2024 17:09:56,04-07-2024 17:09:57,0.921s,PASSED
"selectOptionByValue(findTestObject(""1. CURA Test Object (Click, Set, Dropdown)/Facility""), ""Hongkong CURA Healthcare Center"", true)",Chrome 126.0.0.0,,,04-07-2024 17:09:57,04-07-2024 17:09:58,1.161s,PASSED
"click(findTestObject(""1. CURA Test Object (Click, Set, Dropdown)/Apply for Hospital Readmission""))",Chrome 126.0.0.0,,,04-07-2024 17:09:58,04-07-2024 17:09:58,0.328s,PASSED
"setText(findTestObject(""1. CURA Test Object (Click, Set, Dropdown)/Visit Date""), ""28/06/2024"")",Chrome 126.0.0.0,,,04-07-2024 17:09:58,04-07-2024 17:09:59,0.699s,PASSED
"setText(findTestObject(""1. CURA Test Object (Click, Set, Dropdown)/Comment""), ""Let's meet at 9 AM"")",Chrome 126.0.0.0,,,04-07-2024 17:09:59,04-07-2024 17:10:00,0.982s,PASSED
"click(findTestObject(""1. CURA Test Object (Click, Set, Dropdown)/Book Appointment""))",Chrome 126.0.0.0,,,04-07-2024 17:10:00,04-07-2024 17:10:00,0.659s,PASSED
"verifyElementText(findTestObject(""4. Appointment Hongkong/Page_CURA Healthcare Service/h2_Appointment Confirmation""), ""Appointment Confirmation"")",Chrome 126.0.0.0,,,04-07-2024 17:10:00,04-07-2024 17:10:01,0.294s,PASSED
"click(findTestObject(""1. CURA Test Object (Click, Set, Dropdown)/Menu""))",Chrome 126.0.0.0,,,04-07-2024 17:10:01,04-07-2024 17:10:01,0.345s,PASSED
"click(findTestObject(""1. CURA Test Object (Click, Set, Dropdown)/History""))",Chrome 126.0.0.0,,,04-07-2024 17:10:01,04-07-2024 17:10:02,0.637s,PASSED
"takeScreenshotAsCheckpoint(""History Hongkong Appointment"")",Chrome 126.0.0.0,,,04-07-2024 17:10:02,04-07-2024 17:10:02,0.650s,PASSED
"verifyElementText(findTestObject(""Object Repository/8. History check/Page_CURA Healthcare Service/h2_History""), ""History"")",Chrome 126.0.0.0,,,04-07-2024 17:10:02,04-07-2024 17:10:03,0.283s,PASSED
"verifyElementText(findTestObject(""Object Repository/8. History check/Page_CURA Healthcare Service/div_28062024""), ""28/06/2024"")",Chrome 126.0.0.0,,,04-07-2024 17:10:03,04-07-2024 17:10:03,0.280s,PASSED
"verifyElementText(findTestObject(""Object Repository/8. History check/Page_CURA Healthcare Service/p_Hongkong CURA Healthcare Center""), ""Hongkong CURA Healthcare Center"")",Chrome 126.0.0.0,,,04-07-2024 17:10:03,04-07-2024 17:10:03,0.285s,PASSED
"verifyElementText(findTestObject(""Object Repository/8. History check/Page_CURA Healthcare Service/p_Yes""), ""Yes"")",Chrome 126.0.0.0,,,04-07-2024 17:10:03,04-07-2024 17:10:03,0.300s,PASSED
"verifyElementText(findTestObject(""Object Repository/8. History check/Page_CURA Healthcare Service/p_Medicare""), ""Medicare"")",Chrome 126.0.0.0,,,04-07-2024 17:10:03,04-07-2024 17:10:04,0.300s,PASSED
"verifyElementText(findTestObject(""Object Repository/8. History check/Page_CURA Healthcare Service/p_Lets meet at 9 AM""), ""Let's meet at 9 AM"")",Chrome 126.0.0.0,,,04-07-2024 17:10:04,04-07-2024 17:10:04,0.310s,PASSED
"click(findTestObject(""1. CURA Test Object (Click, Set, Dropdown)/Go to Homepage""))",Chrome 126.0.0.0,,,04-07-2024 17:10:04,04-07-2024 17:10:05,0.623s,PASSED
"verifyElementText(findTestObject(""2. CURA Test Object (Verify parameter)/CURA Healthcare Service Label""), ""CURA Healthcare Service"")",Chrome 126.0.0.0,,,04-07-2024 17:10:05,04-07-2024 17:10:05,0.308s,PASSED
