Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
else,Chrome 126.0.0.0,,,03-07-2024 11:18:38,03-07-2024 11:18:39,0.397s,PASSED
,,,,,,,
Test Cases/TC17 - Login using data driven,Chrome 126.0.0.0,,Regression,03-07-2024 11:18:39,03-07-2024 11:18:43,4.011s,PASSED
"click(findTestObject(""1. CURA Test Object (Click, Set, Dropdown)/Make Appointment""))",Chrome 126.0.0.0,,,03-07-2024 11:18:39,03-07-2024 11:18:39,0.360s,PASSED
"loginParameter = ""varibleLogin""",Chrome 126.0.0.0,,,03-07-2024 11:18:39,03-07-2024 11:18:39,0.003s,PASSED
"username = getAttribute(findTestObject(""1. CURA Test Object (Click, Set, Dropdown)/Username""), Username)",Chrome 126.0.0.0,,,03-07-2024 11:18:39,03-07-2024 11:18:39,0.341s,PASSED
"password = getAttribute(findTestObject(""1. CURA Test Object (Click, Set, Dropdown)/Password""), Password)",Chrome 126.0.0.0,,,03-07-2024 11:18:39,03-07-2024 11:18:40,0.342s,PASSED
"setText(findTestObject(""1. CURA Test Object (Click, Set, Dropdown)/Username""), Username)",Chrome 126.0.0.0,,,03-07-2024 11:18:40,03-07-2024 11:18:40,0.754s,PASSED
"setText(findTestObject(""1. CURA Test Object (Click, Set, Dropdown)/Password""), Password)",Chrome 126.0.0.0,,,03-07-2024 11:18:40,03-07-2024 11:18:41,0.747s,PASSED
"click(findTestObject(""1. CURA Test Object (Click, Set, Dropdown)/Login Button""))",Chrome 126.0.0.0,,,03-07-2024 11:18:41,03-07-2024 11:18:42,1.042s,PASSED
"if (username == ""John Doe"" && password == ""ThisIsNotAPassword"")",Chrome 126.0.0.0,,,03-07-2024 11:18:42,03-07-2024 11:18:42,0.004s,PASSED
else,Chrome 126.0.0.0,,,03-07-2024 11:18:42,03-07-2024 11:18:43,0.382s,PASSED
,,,,,,,
Test Cases/TC17 - Login using data driven,Chrome 126.0.0.0,,Regression,03-07-2024 11:18:43,03-07-2024 11:19:18,35.328s,PASSED
"click(findTestObject(""1. CURA Test Object (Click, Set, Dropdown)/Make Appointment""))",Chrome 126.0.0.0,,,03-07-2024 11:18:43,03-07-2024 11:18:43,0.357s,PASSED
"loginParameter = ""varibleLogin""",Chrome 126.0.0.0,,,03-07-2024 11:18:43,03-07-2024 11:18:43,0.000s,PASSED
"username = getAttribute(findTestObject(""1. CURA Test Object (Click, Set, Dropdown)/Username""), Username)",Chrome 126.0.0.0,,,03-07-2024 11:18:43,03-07-2024 11:18:43,0.341s,PASSED
"password = getAttribute(findTestObject(""1. CURA Test Object (Click, Set, Dropdown)/Password""), Password)",Chrome 126.0.0.0,,,03-07-2024 11:18:43,03-07-2024 11:18:44,0.307s,PASSED
"setText(findTestObject(""1. CURA Test Object (Click, Set, Dropdown)/Username""), Username)",Chrome 126.0.0.0,,,03-07-2024 11:18:44,03-07-2024 11:18:44,0.763s,PASSED
"setText(findTestObject(""1. CURA Test Object (Click, Set, Dropdown)/Password""), Password)",Chrome 126.0.0.0,,,03-07-2024 11:18:44,03-07-2024 11:18:45,0.805s,PASSED
"click(findTestObject(""1. CURA Test Object (Click, Set, Dropdown)/Login Button""))",Chrome 126.0.0.0,,,03-07-2024 11:18:45,03-07-2024 11:18:46,1.098s,PASSED
"if (username == ""John Doe"" && password == ""ThisIsNotAPassword"")",Chrome 126.0.0.0,,,03-07-2024 11:18:46,03-07-2024 11:18:46,0.000s,PASSED
else,Chrome 126.0.0.0,,,03-07-2024 11:18:46,03-07-2024 11:19:18,31.637s,PASSED
,,,,,,,
Test Cases/Test Case Properties/TCP03 - Logout,Chrome 126.0.0.0,,,03-07-2024 11:19:18,03-07-2024 11:19:20,2.418s,PASSED
"verifyElementText(findTestObject(""2. CURA Test Object (Verify parameter)/Make Appointment Text""), ""Make Appointment"")",Chrome 126.0.0.0,,,03-07-2024 11:19:18,03-07-2024 11:19:18,0.357s,PASSED
"click(findTestObject(""1. CURA Test Object (Click, Set, Dropdown)/Menu""))",Chrome 126.0.0.0,,,03-07-2024 11:19:18,03-07-2024 11:19:19,0.363s,PASSED
"click(findTestObject(""1. CURA Test Object (Click, Set, Dropdown)/Logout""))",Chrome 126.0.0.0,,,03-07-2024 11:19:19,03-07-2024 11:19:20,1.032s,PASSED
closeBrowser(),Chrome 126.0.0.0,,,03-07-2024 11:19:20,03-07-2024 11:19:20,0.552s,PASSED
