Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"click(findTestObject(""1. CURA Test Object (Click, Set, Dropdown)/Make Appointment""))",TestCloud - Windows - Chrome 124.0.0.0,,,04-07-2024 13:37:07,04-07-2024 13:37:10,3.324s,PASSED
"loginParameter = ""varibleLogin""",TestCloud - Windows - Chrome 124.0.0.0,,,04-07-2024 13:37:10,04-07-2024 13:37:10,0.001s,PASSED
"username = getAttribute(findTestObject(""1. CURA Test Object (Click, Set, Dropdown)/Username""), Username)",TestCloud - Windows - Chrome 124.0.0.0,,,04-07-2024 13:37:10,04-07-2024 13:37:13,3.170s,PASSED
"password = getAttribute(findTestObject(""1. CURA Test Object (Click, Set, Dropdown)/Password""), Password)",TestCloud - Windows - Chrome 124.0.0.0,,,04-07-2024 13:37:13,04-07-2024 13:37:17,3.002s,PASSED
"setText(findTestObject(""1. CURA Test Object (Click, Set, Dropdown)/Username""), Username)",TestCloud - Windows - Chrome 124.0.0.0,,,04-07-2024 13:37:17,04-07-2024 13:37:24,7.303s,PASSED
"setText(findTestObject(""1. CURA Test Object (Click, Set, Dropdown)/Password""), Password)",TestCloud - Windows - Chrome 124.0.0.0,,,04-07-2024 13:37:24,04-07-2024 13:37:32,7.802s,PASSED
"click(findTestObject(""1. CURA Test Object (Click, Set, Dropdown)/Login Button""))",TestCloud - Windows - Chrome 124.0.0.0,,,04-07-2024 13:37:32,04-07-2024 13:37:35,3.829s,PASSED
"if (username == ""John Doe"" && password == ""ThisIsNotAPassword"")",TestCloud - Windows - Chrome 124.0.0.0,,,04-07-2024 13:37:35,04-07-2024 13:37:35,0.003s,PASSED
else,TestCloud - Windows - Chrome 124.0.0.0,,,04-07-2024 13:37:35,04-07-2024 13:37:39,3.703s,PASSED
,,,,,,,
Test Cases/TC17 - Login using data driven,TestCloud - Windows - Chrome 124.0.0.0,,Data driven,04-07-2024 13:37:39,04-07-2024 13:38:11,32.096s,PASSED
"click(findTestObject(""1. CURA Test Object (Click, Set, Dropdown)/Make Appointment""))",TestCloud - Windows - Chrome 124.0.0.0,,,04-07-2024 13:37:39,04-07-2024 13:37:43,3.864s,PASSED
"loginParameter = ""varibleLogin""",TestCloud - Windows - Chrome 124.0.0.0,,,04-07-2024 13:37:43,04-07-2024 13:37:43,0.001s,PASSED
"username = getAttribute(findTestObject(""1. CURA Test Object (Click, Set, Dropdown)/Username""), Username)",TestCloud - Windows - Chrome 124.0.0.0,,,04-07-2024 13:37:43,04-07-2024 13:37:46,3.039s,PASSED
"password = getAttribute(findTestObject(""1. CURA Test Object (Click, Set, Dropdown)/Password""), Password)",TestCloud - Windows - Chrome 124.0.0.0,,,04-07-2024 13:37:46,04-07-2024 13:37:49,3.148s,PASSED
"setText(findTestObject(""1. CURA Test Object (Click, Set, Dropdown)/Username""), Username)",TestCloud - Windows - Chrome 124.0.0.0,,,04-07-2024 13:37:49,04-07-2024 13:37:57,7.729s,PASSED
"setText(findTestObject(""1. CURA Test Object (Click, Set, Dropdown)/Password""), Password)",TestCloud - Windows - Chrome 124.0.0.0,,,04-07-2024 13:37:57,04-07-2024 13:38:04,7.121s,PASSED
"click(findTestObject(""1. CURA Test Object (Click, Set, Dropdown)/Login Button""))",TestCloud - Windows - Chrome 124.0.0.0,,,04-07-2024 13:38:04,04-07-2024 13:38:07,3.329s,PASSED
"if (username == ""John Doe"" && password == ""ThisIsNotAPassword"")",TestCloud - Windows - Chrome 124.0.0.0,,,04-07-2024 13:38:07,04-07-2024 13:38:07,0.000s,PASSED
else,TestCloud - Windows - Chrome 124.0.0.0,,,04-07-2024 13:38:07,04-07-2024 13:38:11,3.773s,PASSED
,,,,,,,
Test Cases/TC17 - Login using data driven,TestCloud - Windows - Chrome 124.0.0.0,,Data driven,04-07-2024 13:38:11,04-07-2024 13:38:43,31.326s,PASSED
"click(findTestObject(""1. CURA Test Object (Click, Set, Dropdown)/Make Appointment""))",TestCloud - Windows - Chrome 124.0.0.0,,,04-07-2024 13:38:11,04-07-2024 13:38:15,3.278s,PASSED
"loginParameter = ""varibleLogin""",TestCloud - Windows - Chrome 124.0.0.0,,,04-07-2024 13:38:15,04-07-2024 13:38:15,0.000s,PASSED
"username = getAttribute(findTestObject(""1. CURA Test Object (Click, Set, Dropdown)/Username""), Username)",TestCloud - Windows - Chrome 124.0.0.0,,,04-07-2024 13:38:15,04-07-2024 13:38:18,3.368s,PASSED
"password = getAttribute(findTestObject(""1. CURA Test Object (Click, Set, Dropdown)/Password""), Password)",TestCloud - Windows - Chrome 124.0.0.0,,,04-07-2024 13:38:18,04-07-2024 13:38:21,3.216s,PASSED
"setText(findTestObject(""1. CURA Test Object (Click, Set, Dropdown)/Username""), Username)",TestCloud - Windows - Chrome 124.0.0.0,,,04-07-2024 13:38:21,04-07-2024 13:38:29,7.601s,PASSED
"setText(findTestObject(""1. CURA Test Object (Click, Set, Dropdown)/Password""), Password)",TestCloud - Windows - Chrome 124.0.0.0,,,04-07-2024 13:38:29,04-07-2024 13:38:36,6.964s,PASSED
"click(findTestObject(""1. CURA Test Object (Click, Set, Dropdown)/Login Button""))",TestCloud - Windows - Chrome 124.0.0.0,,,04-07-2024 13:38:36,04-07-2024 13:38:39,3.229s,PASSED
"if (username == ""John Doe"" && password == ""ThisIsNotAPassword"")",TestCloud - Windows - Chrome 124.0.0.0,,,04-07-2024 13:38:39,04-07-2024 13:38:39,0.034s,PASSED
else,TestCloud - Windows - Chrome 124.0.0.0,,,04-07-2024 13:38:39,04-07-2024 13:38:43,3.533s,PASSED
,,,,,,,
Test Cases/TC17 - Login using data driven,TestCloud - Windows - Chrome 124.0.0.0,,Data driven,04-07-2024 13:38:43,04-07-2024 13:39:13,30.369s,PASSED
"click(findTestObject(""1. CURA Test Object (Click, Set, Dropdown)/Make Appointment""))",TestCloud - Windows - Chrome 124.0.0.0,,,04-07-2024 13:38:43,04-07-2024 13:38:46,3.139s,PASSED
"loginParameter = ""varibleLogin""",TestCloud - Windows - Chrome 124.0.0.0,,,04-07-2024 13:38:46,04-07-2024 13:38:46,0.016s,PASSED
"username = getAttribute(findTestObject(""1. CURA Test Object (Click, Set, Dropdown)/Username""), Username)",TestCloud - Windows - Chrome 124.0.0.0,,,04-07-2024 13:38:46,04-07-2024 13:38:49,3.049s,PASSED
"password = getAttribute(findTestObject(""1. CURA Test Object (Click, Set, Dropdown)/Password""), Password)",TestCloud - Windows - Chrome 124.0.0.0,,,04-07-2024 13:38:49,04-07-2024 13:38:52,3.189s,PASSED
"setText(findTestObject(""1. CURA Test Object (Click, Set, Dropdown)/Username""), Username)",TestCloud - Windows - Chrome 124.0.0.0,,,04-07-2024 13:38:52,04-07-2024 13:38:59,7.060s,PASSED
"setText(findTestObject(""1. CURA Test Object (Click, Set, Dropdown)/Password""), Password)",TestCloud - Windows - Chrome 124.0.0.0,,,04-07-2024 13:38:59,04-07-2024 13:39:06,6.979s,PASSED
"click(findTestObject(""1. CURA Test Object (Click, Set, Dropdown)/Login Button""))",TestCloud - Windows - Chrome 124.0.0.0,,,04-07-2024 13:39:06,04-07-2024 13:39:10,3.348s,PASSED
"if (username == ""John Doe"" && password == ""ThisIsNotAPassword"")",TestCloud - Windows - Chrome 124.0.0.0,,,04-07-2024 13:39:10,04-07-2024 13:39:10,0.028s,PASSED
else,TestCloud - Windows - Chrome 124.0.0.0,,,04-07-2024 13:39:10,04-07-2024 13:39:13,3.242s,PASSED
,,,,,,,
Test Cases/TC17 - Login using data driven,TestCloud - Windows - Chrome 124.0.0.0,,Data driven,04-07-2024 13:39:13,04-07-2024 13:40:18,1m - 4.997s,PASSED
"click(findTestObject(""1. CURA Test Object (Click, Set, Dropdown)/Make Appointment""))",TestCloud - Windows - Chrome 124.0.0.0,,,04-07-2024 13:39:13,04-07-2024 13:39:17,3.325s,PASSED
"loginParameter = ""varibleLogin""",TestCloud - Windows - Chrome 124.0.0.0,,,04-07-2024 13:39:17,04-07-2024 13:39:17,0.032s,PASSED
"username = getAttribute(findTestObject(""1. CURA Test Object (Click, Set, Dropdown)/Username""), Username)",TestCloud - Windows - Chrome 124.0.0.0,,,04-07-2024 13:39:17,04-07-2024 13:39:20,3.288s,PASSED
"password = getAttribute(findTestObject(""1. CURA Test Object (Click, Set, Dropdown)/Password""), Password)",TestCloud - Windows - Chrome 124.0.0.0,,,04-07-2024 13:39:20,04-07-2024 13:39:23,3.467s,PASSED
"setText(findTestObject(""1. CURA Test Object (Click, Set, Dropdown)/Username""), Username)",TestCloud - Windows - Chrome 124.0.0.0,,,04-07-2024 13:39:23,04-07-2024 13:39:31,7.664s,PASSED
"setText(findTestObject(""1. CURA Test Object (Click, Set, Dropdown)/Password""), Password)",TestCloud - Windows - Chrome 124.0.0.0,,,04-07-2024 13:39:31,04-07-2024 13:39:39,7.669s,PASSED
"click(findTestObject(""1. CURA Test Object (Click, Set, Dropdown)/Login Button""))",TestCloud - Windows - Chrome 124.0.0.0,,,04-07-2024 13:39:39,04-07-2024 13:39:42,3.383s,PASSED
"if (username == ""John Doe"" && password == ""ThisIsNotAPassword"")",TestCloud - Windows - Chrome 124.0.0.0,,,04-07-2024 13:39:42,04-07-2024 13:39:42,0.016s,PASSED
else,TestCloud - Windows - Chrome 124.0.0.0,,,04-07-2024 13:39:42,04-07-2024 13:40:18,35.871s,PASSED
,,,,,,,
Test Cases/Properties/TCP03 - Logout,TestCloud - Windows - Chrome 124.0.0.0,,Helper,04-07-2024 13:40:18,04-07-2024 13:40:30,12.049s,PASSED
"verifyElementText(findTestObject(""2. CURA Test Object (Verify parameter)/Make Appointment Text""), ""Make Appointment"")",TestCloud - Windows - Chrome 124.0.0.0,,,04-07-2024 13:40:18,04-07-2024 13:40:22,3.391s,PASSED
"click(findTestObject(""1. CURA Test Object (Click, Set, Dropdown)/Menu""))",TestCloud - Windows - Chrome 124.0.0.0,,,04-07-2024 13:40:22,04-07-2024 13:40:25,3.522s,PASSED
"click(findTestObject(""1. CURA Test Object (Click, Set, Dropdown)/Logout""))",TestCloud - Windows - Chrome 124.0.0.0,,,04-07-2024 13:40:25,04-07-2024 13:40:29,3.460s,PASSED
closeBrowser(),TestCloud - Windows - Chrome 124.0.0.0,,,04-07-2024 13:40:29,04-07-2024 13:40:30,1.252s,PASSED
