Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"password = getAttribute(findTestObject(""1. CURA Test Object (Click, Set, Dropdown)/Password""), Password)",Chrome 126.0.0.0,,,02-07-2024 11:57:02,02-07-2024 11:57:02,0.327s,PASSED
"setText(findTestObject(""1. CURA Test Object (Click, Set, Dropdown)/Username""), Username)",Chrome 126.0.0.0,,,02-07-2024 11:57:02,02-07-2024 11:57:03,0.733s,PASSED
"setText(findTestObject(""1. CURA Test Object (Click, Set, Dropdown)/Password""), Password)",Chrome 126.0.0.0,,,02-07-2024 11:57:03,02-07-2024 11:57:04,0.619s,PASSED
"click(findTestObject(""1. CURA Test Object (Click, Set, Dropdown)/Login Button""))",Chrome 126.0.0.0,,,02-07-2024 11:57:04,02-07-2024 11:57:04,0.891s,PASSED
"if (username == ""John Doe"" && password == ""ThisIsNotAPassword"")",Chrome 126.0.0.0,,,02-07-2024 11:57:04,02-07-2024 11:57:04,0.000s,PASSED
else,Chrome 126.0.0.0,,,02-07-2024 11:57:04,02-07-2024 11:57:05,0.473s,PASSED
,,,,,,,
Test Cases/TC17 - Login using data driven,Chrome 126.0.0.0,,,02-07-2024 11:57:05,02-07-2024 11:57:09,4.143s,PASSED
"click(findTestObject(""1. CURA Test Object (Click, Set, Dropdown)/Make Appointment""))",Chrome 126.0.0.0,,,02-07-2024 11:57:05,02-07-2024 11:57:05,0.372s,PASSED
"loginParameter = ""varibleLogin""",Chrome 126.0.0.0,,,02-07-2024 11:57:05,02-07-2024 11:57:05,0.000s,PASSED
"username = getAttribute(findTestObject(""1. CURA Test Object (Click, Set, Dropdown)/Username""), Username)",Chrome 126.0.0.0,,,02-07-2024 11:57:05,02-07-2024 11:57:06,0.308s,PASSED
"password = getAttribute(findTestObject(""1. CURA Test Object (Click, Set, Dropdown)/Password""), Password)",Chrome 126.0.0.0,,,02-07-2024 11:57:06,02-07-2024 11:57:06,0.324s,PASSED
"setText(findTestObject(""1. CURA Test Object (Click, Set, Dropdown)/Username""), Username)",Chrome 126.0.0.0,,,02-07-2024 11:57:06,02-07-2024 11:57:07,0.772s,PASSED
"setText(findTestObject(""1. CURA Test Object (Click, Set, Dropdown)/Password""), Password)",Chrome 126.0.0.0,,,02-07-2024 11:57:07,02-07-2024 11:57:07,0.748s,PASSED
"click(findTestObject(""1. CURA Test Object (Click, Set, Dropdown)/Login Button""))",Chrome 126.0.0.0,,,02-07-2024 11:57:07,02-07-2024 11:57:09,1.058s,PASSED
"if (username == ""John Doe"" && password == ""ThisIsNotAPassword"")",Chrome 126.0.0.0,,,02-07-2024 11:57:09,02-07-2024 11:57:09,0.000s,PASSED
else,Chrome 126.0.0.0,,,02-07-2024 11:57:09,02-07-2024 11:57:09,0.526s,PASSED
,,,,,,,
Test Cases/TC17 - Login using data driven,Chrome 126.0.0.0,,,02-07-2024 11:57:09,02-07-2024 11:57:13,4.058s,PASSED
"click(findTestObject(""1. CURA Test Object (Click, Set, Dropdown)/Make Appointment""))",Chrome 126.0.0.0,,,02-07-2024 11:57:09,02-07-2024 11:57:10,0.394s,PASSED
"loginParameter = ""varibleLogin""",Chrome 126.0.0.0,,,02-07-2024 11:57:10,02-07-2024 11:57:10,0.002s,PASSED
"username = getAttribute(findTestObject(""1. CURA Test Object (Click, Set, Dropdown)/Username""), Username)",Chrome 126.0.0.0,,,02-07-2024 11:57:10,02-07-2024 11:57:10,0.334s,PASSED
"password = getAttribute(findTestObject(""1. CURA Test Object (Click, Set, Dropdown)/Password""), Password)",Chrome 126.0.0.0,,,02-07-2024 11:57:10,02-07-2024 11:57:10,0.325s,PASSED
"setText(findTestObject(""1. CURA Test Object (Click, Set, Dropdown)/Username""), Username)",Chrome 126.0.0.0,,,02-07-2024 11:57:10,02-07-2024 11:57:11,0.805s,PASSED
"setText(findTestObject(""1. CURA Test Object (Click, Set, Dropdown)/Password""), Password)",Chrome 126.0.0.0,,,02-07-2024 11:57:11,02-07-2024 11:57:12,0.794s,PASSED
"click(findTestObject(""1. CURA Test Object (Click, Set, Dropdown)/Login Button""))",Chrome 126.0.0.0,,,02-07-2024 11:57:12,02-07-2024 11:57:13,1.015s,PASSED
"if (username == ""John Doe"" && password == ""ThisIsNotAPassword"")",Chrome 126.0.0.0,,,02-07-2024 11:57:13,02-07-2024 11:57:13,0.000s,PASSED
else,Chrome 126.0.0.0,,,02-07-2024 11:57:13,02-07-2024 11:57:13,0.361s,PASSED
,,,,,,,
Test Cases/TC17 - Login using data driven,Chrome 126.0.0.0,,,02-07-2024 11:57:13,02-07-2024 11:57:48,35.309s,PASSED
"click(findTestObject(""1. CURA Test Object (Click, Set, Dropdown)/Make Appointment""))",Chrome 126.0.0.0,,,02-07-2024 11:57:13,02-07-2024 11:57:14,0.366s,PASSED
"loginParameter = ""varibleLogin""",Chrome 126.0.0.0,,,02-07-2024 11:57:14,02-07-2024 11:57:14,0.001s,PASSED
"username = getAttribute(findTestObject(""1. CURA Test Object (Click, Set, Dropdown)/Username""), Username)",Chrome 126.0.0.0,,,02-07-2024 11:57:14,02-07-2024 11:57:14,0.312s,PASSED
"password = getAttribute(findTestObject(""1. CURA Test Object (Click, Set, Dropdown)/Password""), Password)",Chrome 126.0.0.0,,,02-07-2024 11:57:14,02-07-2024 11:57:14,0.312s,PASSED
"setText(findTestObject(""1. CURA Test Object (Click, Set, Dropdown)/Username""), Username)",Chrome 126.0.0.0,,,02-07-2024 11:57:14,02-07-2024 11:57:15,0.722s,PASSED
"setText(findTestObject(""1. CURA Test Object (Click, Set, Dropdown)/Password""), Password)",Chrome 126.0.0.0,,,02-07-2024 11:57:15,02-07-2024 11:57:16,0.792s,PASSED
"click(findTestObject(""1. CURA Test Object (Click, Set, Dropdown)/Login Button""))",Chrome 126.0.0.0,,,02-07-2024 11:57:16,02-07-2024 11:57:17,1.190s,PASSED
"if (username == ""John Doe"" && password == ""ThisIsNotAPassword"")",Chrome 126.0.0.0,,,02-07-2024 11:57:17,02-07-2024 11:57:17,0.000s,PASSED
else,Chrome 126.0.0.0,,,02-07-2024 11:57:17,02-07-2024 11:57:48,31.557s,PASSED
,,,,,,,
Test Cases/Test Case Properties/TCP03 - Logout,Chrome 126.0.0.0,,,02-07-2024 11:57:48,02-07-2024 11:57:51,2.292s,PASSED
"verifyElementText(findTestObject(""2. CURA Test Object (Verify parameter)/Make Appointment Text""), ""Make Appointment"")",Chrome 126.0.0.0,,,02-07-2024 11:57:49,02-07-2024 11:57:49,0.377s,PASSED
"click(findTestObject(""1. CURA Test Object (Click, Set, Dropdown)/Menu""))",Chrome 126.0.0.0,,,02-07-2024 11:57:49,02-07-2024 11:57:49,0.443s,PASSED
"click(findTestObject(""1. CURA Test Object (Click, Set, Dropdown)/Logout""))",Chrome 126.0.0.0,,,02-07-2024 11:57:49,02-07-2024 11:57:50,1.027s,PASSED
closeBrowser(),Chrome 126.0.0.0,,,02-07-2024 11:57:50,02-07-2024 11:57:51,0.340s,PASSED
